Video,Frame,SIM,CC,NSS,Recall,Area_Pct
307769531-0_1161.mp4,590,0.2992,0.3858,1.3935,0.4034,0.0878
307994496-1996_3033.mp4,0,0.4292,0.7452,4.0781,0.9675,0.0982
307994496-1996_3033.mp4,147,0.3154,0.4309,1.6277,0.3831,0.0866
307994496-1996_3033.mp4,295,0.3816,0.5922,2.752,0.7897,0.103
307994496-1996_3033.mp4,442,0.3163,0.6007,2.5087,0.9677,0.1641
307994496-1996_3033.mp4,590,0.16,0.2391,0.8612,0.2487,0.1264
310434266-330_996.mp4,0,0.2947,0.4352,1.441,0.5109,0.1469
310434266-330_996.mp4,147,0.2839,0.4937,1.8647,0.5071,0.0957
310434266-330_996.mp4,295,0.25,0.3217,1.2435,0.3614,0.101
310434266-330_996.mp4,442,0.3867,0.6016,2.8344,0.681,0.0977
310434266-330_996.mp4,590,0.382,0.6378,3.6592,0.791,0.0733
310434266-997_1759.mp4,0,0.3599,0.7614,5.1673,0.9637,0.0791
310434266-997_1759.mp4,147,0.2913,0.4134,4.0756,0.7188,0.0612
310434266-997_1759.mp4,295,0.3145,0.6407,4.1691,0.9325,0.078
310434266-997_1759.mp4,442,0.3107,0.442,1.6523,0.4852,0.0855
310434266-997_1759.mp4,590,0.3512,0.4337,1.4489,0.3457,0.0752
311282786-1097_2674.mp4,0,0.2341,0.2765,0.7968,0.2602,0.11
311282786-1097_2674.mp4,147,0.2362,0.5093,3.3754,0.9531,0.0954
311282786-1097_2674.mp4,295,0.2984,0.4902,1.7306,0.5714,0.1252
311282786-1097_2674.mp4,442,0.4239,0.602,2.1777,0.5735,0.0685
311282786-1097_2674.mp4,590,0.2949,0.4963,2.2856,0.8406,0.0993
311282786-2675_4296.mp4,0,0.2481,0.5143,2.4669,0.8527,0.1047
311282786-2675_4296.mp4,147,0.2457,0.5067,2.3254,0.8125,0.0972
311282786-2675_4296.mp4,295,0.1941,0.1767,0.4731,0.2205,0.1195
311282786-2675_4296.mp4,442,0.2751,0.3015,0.9261,0.3231,0.1028
311282786-2675_4296.mp4,590,0.3598,0.7194,4.0537,0.9394,0.0706
311970652-0_1343.mp4,0,0.346,0.6933,2.8757,0.9433,0.1249
311970652-0_1343.mp4,147,0.2713,0.5412,2.6818,0.7636,0.1004
311970652-0_1343.mp4,295,0.2648,0.5358,3.836,0.7887,0.0831
311970652-0_1343.mp4,442,0.2639,0.3715,1.2831,0.4583,0.1015
311970652-0_1343.mp4,590,0.3823,0.4734,1.6061,0.5391,0.0996
312005457-125_1023.mp4,0,0.2498,0.5231,2.3172,0.8431,0.1168
312005457-125_1023.mp4,147,0.397,0.6626,2.801,0.9046,0.1085
312005457-125_1023.mp4,295,0.2799,0.5129,1.8565,0.6531,0.1108
312005457-125_1023.mp4,442,0.2808,0.5885,3.2,0.9746,0.1295
312005457-125_1023.mp4,590,0.3511,0.4896,1.7422,0.5051,0.0922
312005457-3000_4014.mp4,0,0.2739,0.59,2.9843,0.9583,0.1028
312005457-3000_4014.mp4,147,0.2402,0.4709,3.0941,0.8596,0.1047
312005457-3000_4014.mp4,295,0.2054,0.4316,2.7603,0.8889,0.1159
312005457-3000_4014.mp4,442,0.3565,0.488,2.1337,0.5272,0.0888
312005457-3000_4014.mp4,590,0.2937,0.609,3.9729,0.95,0.107
312048520-2003_2815.mp4,0,0.2689,0.6039,3.3375,0.9747,0.1068
312048520-2003_2815.mp4,147,0.6008,0.8564,4.4046,0.9688,0.0624
312048520-2003_2815.mp4,295,0.5753,0.8581,4.7769,0.9714,0.0638
312048520-2003_2815.mp4,442,0.4159,0.8084,5.9156,1.0,0.065
312048520-2003_2815.mp4,590,0.444,0.8024,5.9491,1.0,0.0592
312309391-0_1007.mp4,0,0.3874,0.6317,2.7461,0.8611,0.1128
312309391-0_1007.mp4,147,0.1665,0.3961,2.3435,0.9538,0.1089
312309391-0_1007.mp4,295,0.2862,0.3835,2.3616,0.5692,0.0837
312309391-0_1007.mp4,442,0.3552,0.6262,5.1636,0.8342,0.0546
312309391-0_1007.mp4,590,0.2899,0.4291,3.0418,0.6912,0.081
312309391-2016_3509.mp4,0,0.4127,0.7126,2.7445,0.9228,0.1308
312309391-2016_3509.mp4,147,0.3646,0.7015,2.9237,0.997,0.1333
312309391-2016_3509.mp4,295,0.2713,0.6046,2.9851,1.0,0.1248
312309391-2016_3509.mp4,442,0.3928,0.7361,2.8988,0.8876,0.0979
312309391-2016_3509.mp4,590,0.3505,0.6962,4.9687,0.9547,0.0672
312946284-0_6830.mp4,0,0.236,0.2571,0.8561,0.3438,0.1273
312946284-0_6830.mp4,147,0.1917,0.1375,0.4632,0.1705,0.1227
312946284-0_6830.mp4,295,0.176,0.1347,0.446,0.1471,0.1277
312946284-0_6830.mp4,442,0.1898,0.1194,0.3974,0.2059,0.1293
312946284-0_6830.mp4,590,0.2207,0.2137,0.6494,0.2169,0.0979
313062171-0_463.mp4,0,0.3631,0.5714,2.6628,0.8048,0.1023
313062171-0_463.mp4,106,0.2681,0.3432,1.1808,0.3377,0.0683
313062171-0_463.mp4,212,0.2188,0.2709,1.2366,0.25,0.0737
313062171-0_463.mp4,318,0.3197,0.3818,1.223,0.3108,0.0708
313062171-0_463.mp4,424,0.2575,0.3412,1.371,0.3467,0.0818
313352414-2531_4085.mp4,0,0.2157,0.6216,4.473,1.0,0.0863
313352414-2531_4085.mp4,147,0.1746,0.5519,5.3025,1.0,0.0961
313352414-2531_4085.mp4,295,0.2027,0.5599,5.067,1.0,0.0834
313352414-2531_4085.mp4,442,0.0699,0.0073,0.0132,0.0,0.1054
313352414-2531_4085.mp4,590,0.2163,0.4556,2.6609,0.9508,0.0843
313418100-120_1194.mp4,0,0.3365,0.5143,1.9258,0.6707,0.1377
313418100-120_1194.mp4,147,0.3346,0.556,2.5277,0.735,0.103
313418100-120_1194.mp4,295,0.4184,0.6202,2.4861,0.7049,0.0967
313418100-120_1194.mp4,442,0.4272,0.6259,2.1066,0.7857,0.138
313418100-120_1194.mp4,590,0.3321,0.4382,1.4634,0.2063,0.0443
313676107-0_981.mp4,0,0.2101,0.5362,3.5795,1.0,0.1068
313676107-0_981.mp4,147,0.3476,0.6722,3.5585,0.8297,0.0622
313676107-0_981.mp4,295,0.3238,0.6384,3.9121,0.7794,0.0689
313676107-0_981.mp4,442,0.3095,0.6612,3.9045,0.9857,0.0965
313676107-0_981.mp4,590,0.4599,0.7556,3.3443,0.9856,0.0945
313676107-2003_2997.mp4,0,0.2475,0.5097,2.6211,0.9291,0.1064
313676107-2003_2997.mp4,147,0.2728,0.4413,1.5626,0.4336,0.1068
313676107-2003_2997.mp4,295,0.3097,0.4047,1.2302,0.2477,0.0876
313676107-2003_2997.mp4,442,0.3677,0.631,3.0588,0.7895,0.0816
313676107-2003_2997.mp4,590,0.4031,0.5909,2.8932,0.7803,0.0799
314086111-0_722.mp4,0,0.4915,0.7112,2.696,0.8097,0.0994
314086111-0_722.mp4,147,0.3533,0.6918,3.6744,0.9239,0.0731
314086111-0_722.mp4,295,0.2643,0.3846,1.3552,0.3739,0.0735
314086111-0_722.mp4,442,0.3666,0.604,2.0089,0.6351,0.1153
314086111-0_722.mp4,590,0.3462,0.5495,1.9473,0.7067,0.1116
314415179-0_1125.mp4,0,0.3216,0.5723,2.8052,0.7797,0.1058
314415179-0_1125.mp4,147,0.5119,0.6463,1.9823,0.7237,0.125
314415179-0_1125.mp4,295,0.4252,0.6025,1.9295,0.5826,0.0895
314415179-0_1125.mp4,442,0.3641,0.4942,1.6438,0.7722,0.134
314415179-0_1125.mp4,590,0.3257,0.4622,1.5001,0.5325,0.125
314685037-0_1859.mp4,0,0.3223,0.6866,3.3868,0.9688,0.0754
314685037-0_1859.mp4,147,0.1948,0.2792,1.1824,0.3477,0.1293
314685037-0_1859.mp4,295,0.2807,0.5215,2.1658,0.8447,0.1278
314685037-0_1859.mp4,442,0.1429,0.1388,0.1158,0.1218,0.1038
314685037-0_1859.mp4,590,0.2368,0.42,1.879,0.799,0.1344
316215196-1002_2024.mp4,0,0.2556,0.4297,1.9666,0.7865,0.1243
316215196-1002_2024.mp4,147,0.3022,0.5039,2.6147,0.8207,0.1019
316215196-1002_2024.mp4,295,0.2104,0.3741,1.7765,0.5957,0.1123
316215196-1002_2024.mp4,442,0.3313,0.5341,2.1194,0.7347,0.1148
316215196-1002_2024.mp4,590,0.2151,0.4922,2.9623,0.898,0.1382
316215196-250_1001.mp4,0,0.3138,0.608,2.2176,0.8759,0.136
316215196-250_1001.mp4,147,0.2944,0.4209,1.4379,0.4583,0.1138
316215196-250_1001.mp4,295,0.3728,0.5519,2.2655,0.7792,0.1316
316215196-250_1001.mp4,442,0.366,0.5777,2.1376,0.6108,0.0789
316215196-250_1001.mp4,590,0.3625,0.5352,1.7966,0.6,0.103
316391740-0_1021.mp4,0,0.5286,0.7028,3.1734,0.8365,0.0784
316391740-0_1021.mp4,147,0.4417,0.7136,4.7679,0.94,0.0713
316391740-0_1021.mp4,295,0.323,0.5622,3.0635,0.7763,0.065
316391740-0_1021.mp4,442,0.4424,0.754,4.8629,0.9383,0.07
316391740-0_1021.mp4,590,0.3223,0.5465,2.21,0.9289,0.1634
328968327-0_63719.mp4,0,0.3891,0.7064,3.7961,1.0,0.1114
328968327-0_63719.mp4,147,0.3749,0.6315,3.0163,0.9194,0.1267
328968327-0_63719.mp4,295,0.3472,0.6133,2.4669,0.9146,0.1322
328968327-0_63719.mp4,442,0.3245,0.5702,2.4062,0.7764,0.1173
328968327-0_63719.mp4,590,0.3314,0.6478,3.2613,0.9367,0.1196
333376506-0_499.mp4,0,0.3913,0.4791,1.3423,0.4104,0.0927
333376506-0_499.mp4,140,0.3544,0.4598,1.4544,0.4141,0.0968
333376506-0_499.mp4,280,0.3875,0.5568,2.0552,0.6617,0.1171
333376506-0_499.mp4,420,0.3484,0.6163,2.7647,0.8529,0.1077
333376506-0_499.mp4,560,0.5453,0.8134,4.1049,0.9545,0.0662
333755674-0_749.mp4,0,0.4305,0.6661,3.1816,0.8945,0.0885
333755674-0_749.mp4,147,0.3246,0.4408,1.7963,0.6023,0.1519
333755674-0_749.mp4,295,0.3005,0.3896,1.4131,0.5156,0.1278
333755674-0_749.mp4,442,0.3475,0.466,1.5625,0.5104,0.1112
333755674-0_749.mp4,590,0.4059,0.555,1.9649,0.7323,0.1285
334118804-0_995.mp4,0,0.4056,0.74,3.9082,0.9824,0.1007
334118804-0_995.mp4,147,0.2818,0.5997,3.448,0.9398,0.1173
334118804-0_995.mp4,295,0.3224,0.4893,1.8746,0.5732,0.0852
334118804-0_995.mp4,442,0.2553,0.4755,2.7492,0.7484,0.1037
334118804-0_995.mp4,590,0.2527,0.4047,1.8449,0.7862,0.1204
334118804-996_1958.mp4,0,0.2042,0.3609,1.526,0.6375,0.102
334118804-996_1958.mp4,147,0.1703,0.2161,0.6043,0.1772,0.121
334118804-996_1958.mp4,295,0.4317,0.6794,2.6837,0.7759,0.102
334118804-996_1958.mp4,442,0.1042,0.0925,0.3742,0.1379,0.1451
334118804-996_1958.mp4,590,0.3862,0.7228,3.5231,0.9425,0.1045
347547212-0_1065.mp4,0,0.3998,0.714,2.9851,0.9492,0.1234
347547212-0_1065.mp4,147,0.5043,0.7935,4.6968,0.8702,0.0667
347547212-0_1065.mp4,295,0.2157,0.2563,0.8095,0.2613,0.0964
347547212-0_1065.mp4,442,0.2184,0.3534,1.7863,0.6111,0.1173
347547212-0_1065.mp4,590,0.4435,0.7783,4.0651,0.973,0.1067
347547212-1066_2083.mp4,0,0.2938,0.7051,4.03,0.886,0.0659
347547212-1066_2083.mp4,147,0.2671,0.2525,0.5019,0.1304,0.0893
347547212-1066_2083.mp4,295,0.3011,0.4183,1.285,0.4009,0.1032
347547212-1066_2083.mp4,442,0.3336,0.4073,1.6108,0.5305,0.107
347547212-1066_2083.mp4,590,0.3607,0.5715,2.2493,0.831,0.1418
351063905-1939_3112.mp4,0,0.3281,0.6888,6.6144,0.9127,0.0455
351063905-1939_3112.mp4,147,0.3155,0.703,6.5063,0.9717,0.0569
351063905-1939_3112.mp4,295,0.4163,0.7176,3.6769,0.9091,0.0832
351063905-1939_3112.mp4,442,0.3713,0.6009,5.1222,0.8012,0.056
351063905-1939_3112.mp4,590,0.2891,0.6232,6.1357,0.9245,0.0546
356526327-3927_5654.mp4,0,0.2529,0.5677,4.2364,0.8632,0.0714
356526327-3927_5654.mp4,147,0.2831,0.4613,4.0384,0.6724,0.069
356526327-3927_5654.mp4,295,0.312,0.4191,1.5002,0.4237,0.0802
356526327-3927_5654.mp4,442,0.3071,0.7552,5.7807,0.9727,0.0676
356526327-3927_5654.mp4,590,0.2546,0.5931,5.1163,0.8793,0.0661
363556190-1007_2011.mp4,0,0.3284,0.6793,3.095,1.0,0.1145
363556190-1007_2011.mp4,147,0.3107,0.4573,1.9392,0.5866,0.1057
363556190-1007_2011.mp4,295,0.2909,0.5055,2.6218,0.9087,0.0863
363556190-1007_2011.mp4,442,0.2608,0.4235,1.8343,0.6491,0.0976
363556190-1007_2011.mp4,590,0.4399,0.6789,2.3848,0.7906,0.1092
377091108-0_1024.mp4,0,0.3866,0.6678,3.3252,0.8854,0.0925
377091108-0_1024.mp4,147,0.3484,0.4589,1.4961,0.5753,0.1351
377091108-0_1024.mp4,295,0.3799,0.699,3.9778,0.9624,0.0776
377091108-0_1024.mp4,442,0.3287,0.3616,1.0526,0.417,0.139
377091108-0_1024.mp4,590,0.3893,0.5548,2.3991,0.7028,0.117
378692944-4024_5288.mp4,0,0.1819,0.2844,1.2406,0.4612,0.1245
378692944-4024_5288.mp4,147,0.2248,0.4395,2.4518,0.8426,0.1231
378692944-4024_5288.mp4,295,0.3729,0.7086,3.9949,0.9595,0.0986
378692944-4024_5288.mp4,442,0.3391,0.6218,3.4425,0.8824,0.0835
378692944-4024_5288.mp4,590,0.2307,0.5158,3.5576,0.9357,0.0621
382699874-1995_3065.mp4,0,0.261,0.5185,2.751,0.9254,0.1006
382699874-1995_3065.mp4,147,0.3413,0.7151,4.661,1.0,0.0998
382699874-1995_3065.mp4,295,0.3021,0.6689,4.2898,0.9649,0.0919
382699874-1995_3065.mp4,442,0.289,0.6498,3.8309,1.0,0.1085
382699874-1995_3065.mp4,590,0.3713,0.6653,4.0282,0.9138,0.07
384153149-0_1499.mp4,0,0.2354,0.6705,5.4555,1.0,0.09
384153149-0_1499.mp4,147,0.3994,0.6076,2.3104,0.7993,0.1194
384153149-0_1499.mp4,295,0.3148,0.5422,2.4072,0.9082,0.1423
384153149-0_1499.mp4,442,0.362,0.6754,3.2388,0.8424,0.1024
384153149-0_1499.mp4,590,0.2651,0.3324,1.0144,0.327,0.0935
388898805-0_922.mp4,0,0.3205,0.4805,1.6959,0.5,0.1161
388898805-0_922.mp4,147,0.2698,0.3277,1.3213,0.5307,0.1301
388898805-0_922.mp4,295,0.2897,0.4139,1.6244,0.6609,0.1271
388898805-0_922.mp4,442,0.2148,0.2369,1.1393,0.4826,0.0935
388898805-0_922.mp4,590,0.2507,0.4121,1.8038,0.72,0.1143
393603541-1967_3165.mp4,0,0.431,0.8012,4.6567,1.0,0.0961
393603541-1967_3165.mp4,147,0.228,0.5866,5.1914,1.0,0.0802
393603541-1967_3165.mp4,295,0.2545,0.5904,4.878,1.0,0.0874
393603541-1967_3165.mp4,442,0.455,0.7873,4.7028,0.9863,0.0705
393603541-1967_3165.mp4,590,0.1673,0.5164,4.8808,1.0,0.0853
395243293-0_899.mp4,0,0.3919,0.6073,2.3131,0.6875,0.0922
395243293-0_899.mp4,147,0.3931,0.6378,2.066,0.7819,0.1235
395243293-0_899.mp4,295,0.3362,0.5562,2.3292,0.8137,0.1387
395243293-0_899.mp4,442,0.3729,0.6403,2.3086,0.8174,0.1019
395243293-0_899.mp4,590,0.2342,0.4927,2.5682,0.8063,0.0887
397220700-0_500.mp4,0,0.2645,0.3818,1.3164,0.5357,0.1213
397220700-0_500.mp4,140,0.3058,0.6342,3.2123,1.0,0.1017
397220700-0_500.mp4,280,0.4439,0.7564,3.7742,0.9848,0.0923
397220700-0_500.mp4,420,0.4282,0.7603,4.2613,0.928,0.0949
397220700-0_500.mp4,561,0.5369,0.7799,3.4353,0.9677,0.0894
398939118-2719_4668.mp4,0,0.1776,0.235,0.7957,0.1674,0.1212
398939118-2719_4668.mp4,147,0.2686,0.2483,0.7116,0.3145,0.101
398939118-2719_4668.mp4,295,0.3198,0.4991,2.1606,0.7514,0.1364
398939118-2719_4668.mp4,442,0.1843,0.1042,0.275,0.1755,0.1269
398939118-2719_4668.mp4,590,0.2052,0.1473,0.4032,0.1613,0.0901
402179724-2998_4039.mp4,0,0.2942,0.6031,3.0458,0.9508,0.0935
402179724-2998_4039.mp4,147,0.3435,0.4936,1.3531,0.5254,0.1431
402179724-2998_4039.mp4,295,0.3692,0.5257,2.1806,0.6422,0.0997
402179724-2998_4039.mp4,442,0.3148,0.6708,3.4699,0.9247,0.1193
402179724-2998_4039.mp4,590,0.3507,0.7095,3.5993,0.9536,0.1042
402179724-4986_6070.mp4,0,0.3277,0.6102,2.7882,0.9403,0.1114
402179724-4986_6070.mp4,147,0.224,0.4101,2.9001,0.6237,0.0968
402179724-4986_6070.mp4,295,0.2266,0.3606,1.1209,0.2775,0.096
402179724-4986_6070.mp4,442,0.2395,0.2745,0.9716,0.2637,0.0692
402179724-4986_6070.mp4,590,0.2348,0.245,0.8599,0.1791,0.0645
402385738-0_871.mp4,0,0.3012,0.3765,1.2512,0.2879,0.0704
402385738-0_871.mp4,147,0.262,0.6082,2.9735,1.0,0.1476
402385738-0_871.mp4,295,0.2242,0.613,3.6316,1.0,0.1233
402385738-0_871.mp4,442,0.2297,0.6088,4.2294,1.0,0.107
402385738-0_871.mp4,590,0.3378,0.7481,4.6035,1.0,0.0878
407183299-0_943.mp4,0,0.287,0.6076,3.7081,0.9179,0.0849
407183299-0_943.mp4,147,0.3603,0.4806,1.6896,0.5326,0.0974
407183299-0_943.mp4,295,0.2826,0.3219,0.9637,0.3578,0.1257
407183299-0_943.mp4,442,0.3732,0.5153,1.6824,0.5802,0.1165
407183299-0_943.mp4,590,0.4289,0.6778,3.5427,0.7847,0.0723
416352813-0_999.mp4,0,0.2652,0.4799,2.2688,0.8646,0.0989
416352813-0_999.mp4,147,0.4154,0.7859,5.8249,1.0,0.0684
416352813-0_999.mp4,295,0.2089,0.4244,2.6259,0.8914,0.0937
416352813-0_999.mp4,442,0.437,0.6277,2.9961,0.7555,0.0847
416352813-0_999.mp4,590,0.4073,0.617,2.672,0.9067,0.1095
418683323-20_603.mp4,0,0.2964,0.52,2.3199,0.7902,0.1036
418683323-20_603.mp4,147,0.3766,0.6248,2.6473,0.8333,0.0841
418683323-20_603.mp4,295,0.2712,0.5828,3.1985,0.9809,0.1076
418683323-20_603.mp4,442,0.3947,0.581,2.3557,0.8095,0.1214
418683323-20_603.mp4,590,0.4989,0.6908,3.4813,0.8765,0.0681
424784529-0_2369.mp4,0,0.3163,0.5088,1.7367,0.7188,0.1439
424784529-0_2369.mp4,147,0.3924,0.504,1.6027,0.5777,0.1333
424784529-0_2369.mp4,295,0.3651,0.5162,1.8429,0.75,0.1418
424784529-0_2369.mp4,442,0.2794,0.3023,0.9401,0.2922,0.1228
424784529-0_2369.mp4,590,0.2762,0.3793,1.3165,0.5117,0.1215
425298445-0_949.mp4,0,0.3772,0.5655,3.1145,0.7756,0.095
425298445-0_949.mp4,147,0.2715,0.5444,3.0179,0.7662,0.1072
425298445-0_949.mp4,295,0.3837,0.6724,3.015,0.7797,0.0645
425298445-0_949.mp4,442,0.3543,0.7405,4.4751,0.9211,0.0709
425298445-0_949.mp4,590,0.3004,0.4932,2.0718,0.8036,0.1109
426154742-0_848.mp4,0,0.2505,0.4644,2.4707,0.5833,0.077
426154742-0_848.mp4,147,0.179,0.4267,3.169,0.8396,0.0768
426154742-0_848.mp4,295,0.1757,0.2025,0.705,0.1698,0.1015
426154742-0_848.mp4,442,0.3431,0.6316,3.0622,0.7233,0.0723
426154742-0_848.mp4,590,0.3316,0.4557,1.7445,0.5697,0.1052
428646734-0_719.mp4,0,0.3796,0.6249,2.3488,0.8702,0.1362
428646734-0_719.mp4,147,0.1184,0.0724,0.0067,0.0882,0.0791
428646734-0_719.mp4,295,0.2882,0.5475,4.0946,0.7206,0.0488
428646734-0_719.mp4,442,0.2333,0.3007,0.748,0.3218,0.118
428646734-0_719.mp4,590,0.199,0.271,1.5316,0.4429,0.0812
431841390-2499_3920.mp4,0,0.3863,0.6508,3.3381,0.8388,0.0832
431841390-2499_3920.mp4,147,0.4077,0.5998,2.5733,0.6796,0.0856
431841390-2499_3920.mp4,295,0.3639,0.6464,3.107,0.8818,0.1118
431841390-2499_3920.mp4,442,0.3771,0.5982,2.9419,0.7857,0.0879
431841390-2499_3920.mp4,590,0.3819,0.6262,2.9507,0.8065,0.0938
432959814-0_1439.mp4,0,0.3227,0.4299,1.3584,0.6286,0.1241
432959814-0_1439.mp4,147,0.2565,0.2284,0.6753,0.2231,0.1037
432959814-0_1439.mp4,295,0.275,0.2332,0.6988,0.2289,0.0991
432959814-0_1439.mp4,442,0.0767,0.1304,0.8743,0.043,0.1188
432959814-0_1439.mp4,590,0.3017,0.3857,1.2067,0.377,0.1191
434130197-0_359.mp4,0,0.3749,0.6935,3.6797,0.7967,0.05
434130197-0_359.mp4,102,0.3897,0.65,3.6307,0.8048,0.0974
434130197-0_359.mp4,205,0.4782,0.6463,2.0277,0.5342,0.0807
434130197-0_359.mp4,307,0.4684,0.6742,3.4086,0.7595,0.0768
434130197-0_359.mp4,410,0.3587,0.4277,1.3939,0.3248,0.0708
437114431-1998_3035.mp4,0,0.4258,0.7016,3.1387,0.8667,0.103
437114431-1998_3035.mp4,147,0.3076,0.6206,2.6915,0.9864,0.1478
437114431-1998_3035.mp4,295,0.5635,0.7511,2.8527,0.844,0.0959
437114431-1998_3035.mp4,442,0.3197,0.4678,1.8242,0.6398,0.121
437114431-1998_3035.mp4,590,0.4186,0.6264,2.4222,0.9144,0.1348
437804947-0_1651.mp4,0,0.4109,0.6128,2.1732,0.7659,0.1061
437804947-0_1651.mp4,147,0.1708,0.2875,1.1049,0.4055,0.1129
437804947-0_1651.mp4,295,0.1541,0.401,2.2661,0.7231,0.1057
437804947-0_1651.mp4,442,0.2546,0.3372,1.1106,0.4729,0.1442
437804947-0_1651.mp4,590,0.2935,0.4988,1.974,0.5714,0.0837
439791653-4755_5935.mp4,0,0.2335,0.3003,0.9807,0.1152,0.0785
439791653-4755_5935.mp4,147,0.2588,0.3429,1.5059,0.1825,0.0672
439791653-4755_5935.mp4,295,0.3886,0.6439,3.8631,0.8308,0.0647
439791653-4755_5935.mp4,442,0.219,0.2847,1.4426,0.5,0.0835
439791653-4755_5935.mp4,590,0.1948,0.2013,0.9256,0.2115,0.057
440729637-0_4115.mp4,0,0.4243,0.7712,5.8687,0.951,0.0511
440729637-0_4115.mp4,147,0.3382,0.6268,5.5411,0.7983,0.0495
440729637-0_4115.mp4,295,0.3977,0.7014,5.8809,0.871,0.0488
440729637-0_4115.mp4,442,0.3747,0.6839,5.9696,0.9006,0.0537
440729637-0_4115.mp4,590,0.3795,0.7442,6.5446,0.9286,0.0467
443838182-24_1037.mp4,0,0.4199,0.7373,3.0864,0.8914,0.0823
443838182-24_1037.mp4,147,0.3255,0.6248,2.2075,0.7641,0.1239
443838182-24_1037.mp4,295,0.4043,0.5958,2.1469,0.7717,0.1125
443838182-24_1037.mp4,442,0.3333,0.5717,2.3675,0.8973,0.1363
443838182-24_1037.mp4,590,0.2966,0.4942,2.0288,0.7917,0.1152
446338195-3002_4499.mp4,0,0.3901,0.607,2.6728,0.8514,0.1113
446338195-3002_4499.mp4,147,0.3094,0.6764,4.9135,0.9363,0.0786
446338195-3002_4499.mp4,295,0.355,0.6417,2.8327,0.9095,0.1085
446338195-3002_4499.mp4,442,0.4348,0.7872,5.1968,0.9718,0.0649
446338195-3002_4499.mp4,590,0.3673,0.5467,2.1599,0.5429,0.0791
449288247-0_739.mp4,0,0.4116,0.5852,2.0152,0.6405,0.1133
449288247-0_739.mp4,147,0.3763,0.5799,2.1379,0.8412,0.1321
449288247-0_739.mp4,295,0.4349,0.5768,2.1927,0.6417,0.0905
449288247-0_739.mp4,442,0.3912,0.7121,2.8587,0.9313,0.1159
449288247-0_739.mp4,590,0.3845,0.4422,1.54,0.3251,0.0659
458532256-0_988.mp4,0,0.4138,0.7553,4.0102,0.9968,0.1061
458532256-0_988.mp4,147,0.2647,0.3007,0.8522,0.3065,0.1042
458532256-0_988.mp4,295,0.33,0.3778,0.9973,0.4102,0.1456
458532256-0_988.mp4,442,0.3347,0.4024,1.1203,0.2984,0.1079
458532256-0_988.mp4,590,0.2814,0.4808,1.7255,0.5432,0.1084
463899327-12749_31919.mp4,0,0.4145,0.6174,2.3836,0.6333,0.0907
463899327-12749_31919.mp4,147,0.2807,0.2824,0.7662,0.2821,0.1123
463899327-12749_31919.mp4,295,0.2375,0.2615,0.8238,0.2255,0.0966
463899327-12749_31919.mp4,442,0.2264,0.2281,0.8549,0.2183,0.0788
463899327-12749_31919.mp4,590,0.2468,0.2531,0.8113,0.2029,0.0923
463949007-0_1052.mp4,0,0.3138,0.5898,3.689,0.8945,0.0623
463949007-0_1052.mp4,147,0.3478,0.4231,2.0328,0.4667,0.0663
463949007-0_1052.mp4,295,0.3774,0.5005,2.1796,0.3865,0.0588
463949007-0_1052.mp4,442,0.2965,0.3465,1.1956,0.6011,0.1713
463949007-0_1052.mp4,590,0.3755,0.4991,1.8515,0.4293,0.0802
463997991-0_1664.mp4,0,0.3667,0.5296,2.1031,0.5373,0.0937
463997991-0_1664.mp4,147,0.3879,0.4887,1.7079,0.4652,0.0668
463997991-0_1664.mp4,295,0.2589,0.3753,2.9492,0.6029,0.0796
463997991-0_1664.mp4,442,0.3065,0.4349,1.7852,0.5775,0.1009
463997991-0_1664.mp4,590,0.3188,0.6382,4.3025,0.8817,0.0825
464266616-3027_4048.mp4,0,0.3455,0.4014,1.3134,0.505,0.149
464266616-3027_4048.mp4,147,0.3466,0.4131,1.3207,0.4967,0.1507
464266616-3027_4048.mp4,295,0.2629,0.1904,0.51,0.1781,0.0961
464266616-3027_4048.mp4,442,0.3856,0.5012,1.7029,0.6275,0.13
464266616-3027_4048.mp4,590,0.3631,0.4978,1.6185,0.5857,0.1276
475833524-0_1462.mp4,0,0.2477,0.6393,4.9372,1.0,0.1042
475833524-0_1462.mp4,147,0.3563,0.5553,2.0909,0.6031,0.0794
475833524-0_1462.mp4,295,0.186,0.4894,4.3214,0.974,0.1094
475833524-0_1462.mp4,442,0.3106,0.4696,1.6283,0.4497,0.0938
475833524-0_1462.mp4,590,0.1484,0.1093,0.4132,0.1111,0.0953
479893155-5015_6300.mp4,0,0.3754,0.5726,1.8355,0.7172,0.1404
479893155-5015_6300.mp4,147,0.3512,0.437,1.2483,0.6389,0.1849
479893155-5015_6300.mp4,295,0.3278,0.426,2.011,0.4133,0.0507
479893155-5015_6300.mp4,442,0.4156,0.5598,2.436,0.6533,0.086
479893155-5015_6300.mp4,590,0.3526,0.5175,1.7899,0.6624,0.1379
481939414-0_1336.mp4,0,0.4062,0.6412,2.4364,0.7577,0.0964
481939414-0_1336.mp4,147,0.3686,0.423,1.3389,0.5099,0.0986
481939414-0_1336.mp4,295,0.2946,0.42,1.4919,0.5027,0.1132
481939414-0_1336.mp4,442,0.3816,0.5663,2.2921,0.8547,0.1236
481939414-0_1336.mp4,590,0.3487,0.5785,2.4853,0.9,0.124
487388943-2944_4071.mp4,0,0.2906,0.4715,1.7939,0.2147,0.0154
487388943-2944_4071.mp4,147,0.3574,0.4734,1.5372,0.1124,0.043
